id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
101,江汉人家,江汉,135,17128,3室1厅1厨1卫,中楼层 (共33层),78.82,平层,暂无数据,板楼,东,钢混结构,精装,三梯六户,有,null,2023-03-31,商品房,2020-01-02,普通住宅,满两年,非共有,无抵押,已上传房本照片,20221117y7D37
102,佰昌公馆B区,江岸,135,14823,3室2厅1厨1卫,中楼层 (共43层),91.08,平层,70.74,板塔结合,南,钢混结构,毛坯,两梯四户,有,null,2023-04-24,商品房,2023-04-21,普通住宅,未满两年,共有,无抵押,已上传房本照片,20230424mTrr9
103,福星惠誉榜YOUNG,江岸,150,19730,2室2厅1厨1卫,高楼层 (共32层),76.03,平层,暂无数据,塔楼,南,钢混结构,精装,三梯六户,有,null,2023-03-21,商品房,2019-05-11,普通住宅,满两年,非共有,无抵押,已上传房本照片,20200521qukLl
104,兴华尚都国际,江汉,182,20468,3室2厅1厨1卫,低楼层 (共32层),88.92,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯四户,有,null,2022-02-28,商品房,2019-01-28,普通住宅,满两年,非共有,无抵押,已上传房本照片,20210830dZUfI
105,顶琇国际城,江汉,159,16245,3室2厅1厨1卫,低楼层 (共47层),97.88,平层,75.52,板楼,南 北,钢混结构,简装,两梯四户,有,null,2022-12-19,商品房,2018-09-07,普通住宅,满两年,非共有,无抵押,已上传房本照片,20220618jiraN
106,佰昌公馆B区,江岸,148,16236,3室2厅1厨1卫,低楼层 (共28层),91.16,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2023-02-12,商品房,2020-12-11,普通住宅,满两年,共有,有抵押 50万元,已上传房本照片,20230212nvRgJ
107,汉口城市广场,江岸,525,27028,5室2厅1厨3卫,高楼层 (共32层),194.54,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯两户,有,null,2022-07-11,商品房,2020-06-16,普通住宅,满两年,共有,无抵押,已上传房本照片,20220711eWiie
108,万科汉口传奇悦庭,江汉,205,22690,3室2厅1厨1卫,中楼层 (共34层),90.35,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,null,2022-09-07,商品房,2020-01-11,普通住宅,满两年,共有,有抵押 80万元 招商银行 客户偿还,已上传房本照片,20220907iFJuh
109,吉祥谷,江岸,260,11991,4室2厅1厨2卫,中楼层 (共7层),216.83,错层,暂无数据,塔楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-15,商品房,2011-02-24,普通住宅,满五年,共有,暂无数据,已上传房本照片,20200110hwHTt
110,福星城南区,江汉,175,15724,3室2厅1厨1卫,高楼层 (共51层),111.3,平层,111.3,板塔结合,南,钢混结构,精装,四梯六户,有,null,2023-02-22,商品房,2017-04-14,普通住宅,满五年,共有,有抵押 135万元 .. 客户偿还,已上传房本照片,20230222oRroJ
111,华发中城荟,江汉,558,38875,3室2厅1厨2卫,低楼层 (共44层),143.54,平层,暂无数据,板楼,东 西,钢混结构,精装,两梯三户,有,null,2023-04-06,商品房,2020-09-04,普通住宅,满两年,共有,无抵押,已上传房本照片,20230309h3PD8
112,武汉天街,江汉,170,24083,2室2厅1厨1卫,高楼层 (共23层),70.59,平层,暂无数据,塔楼,南,钢混结构,精装,两梯五户,有,null,2023-02-01,商品房,2018-07-18,普通住宅,满两年,共有,无抵押,已上传房本照片,202302145kduA
113,二航宿舍(香港路),江岸,139,13550,3室2厅1厨1卫,低楼层 (共20层),103.25,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯八户,有,null,2022-03-02,商品房,2016-03-04,普通住宅,满五年,非共有,无抵押,已上传房本照片,20221008P364t
114,姑嫂树社区,江汉,89,11661,2室1厅1厨1卫,高楼层 (共7层),77.01,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,暂无数据,null,2023-04-04,商品房,2004-02-29,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210303WKgI1
115,育才三村,江岸,98,11788,3室2厅1厨1卫,高楼层 (共7层),83.14,平层,暂无数据,板楼,东南 南,混合结构,简装,一梯两户,无,null,2023-04-04,商品房,2017-04-06,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230407novww
116,两湖总都,江汉,511,20100,5室2厅1厨3卫,低楼层 (共31层),254.24,平层,暂无数据,塔楼,南,钢混结构,精装,三梯四户,有,null,2022-02-17,商品房,2012-10-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,202202195TluW
117,远洋心汉口御峰,江汉,172,18577,3室2厅1厨1卫,高楼层 (共47层),92.59,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,null,2021-06-15,商品房,2021-01-05,普通住宅,满两年,非共有,无抵押,已上传房本照片,20210324BbSX0
118,宝利金二期中央荣御,江汉,420,22446,4室2厅2厨2卫,高楼层 (共33层),187.12,平层,149.87,塔楼,东南,钢混结构,精装,四梯八户,有,null,2021-11-30,商品房,2016-01-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,20211202O2qvn
119,滨江苑一期,江岸,488,35941,3室2厅1厨2卫,中楼层 (共8层),135.78,平层,124.32,塔楼,东南,钢混结构,精装,一梯四户,无,null,2023-04-02,房改房,2009-12-14,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230408Jdm6D
120,东立国际,江岸,299,23686,3室2厅1厨2卫,中楼层 (共19层),126.24,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,null,2023-04-16,商品房,2017-03-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230417P2SFg
121,海赋江城,江岸,230,24740,3室1厅1厨1卫,中楼层 (共28层),92.97,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,null,2023-03-30,商品房,2019-03-07,普通住宅,满两年,非共有,无抵押,已上传房本照片,20230331xyVtD
122,万科金域时代,江汉,259,28369,3室1厅1厨1卫,中楼层 (共33层),91.3,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2021-04-07,商品房,2021-02-03,普通住宅,满两年,共有,无抵押,已上传房本照片,20210419x3P06
123,融创融公馆二期,江汉,240,21049,3室1厅1厨2卫,中楼层 (共44层),114.02,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-18,商品房,2020-08-21,普通住宅,满两年,非共有,无抵押,已上传房本照片,20201009fEgwW
124,宝利金国际广场,江汉,71,15298,1室1厅1厨1卫,中楼层 (共34层),46.74,平层,暂无数据,塔楼,东南,钢混结构,其他,四梯二十六户,有,null,2023-03-10,商品房,2007-11-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230310247A3
125,馨苑小区,江汉,160,14277,3室1厅1厨1卫,中楼层 (共8层),112.07,平层,暂无数据,塔楼,南,混合结构,其他,一梯两户,无,null,2023-04-05,私产,2019-04-05,普通住宅,满两年,非共有,有抵押 70万元 工商 客户偿还,已上传房本照片,20230405QE5Jj
126,天下城市星座,江汉,185,15077,3室2厅1厨2卫,高楼层 (共27层),122.71,平层,暂无数据,板楼,南,钢混结构,精装,三梯十八户,有,null,2021-01-31,商品房,2006-02-08,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210204W3UBl
127,武汉天地四期B13,江岸,780,55233,3室2厅1厨2卫,低楼层 (共31层),141.22,平层,105.47,板楼,南,钢混结构,精装,两梯三户,有,null,2021-03-21,商品房,2016-02-29,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210323mKD7v
128,菱湖上品,江汉,523,20767,6室2厅1厨3卫,中楼层 (共25层),251.85,复式,204.54,板塔结合,东南,钢混结构,精装,五梯十七户,有,null,2021-08-26,商品房,2009-09-29,普通住宅,满五年,共有,无抵押,已上传房本照片,202108265U8TH
129,兰陵大公馆,江岸,102,18733,1室1厅1厨1卫,中楼层 (共16层),54.45,平层,暂无数据,板楼,东南,钢混结构,精装,两梯十七户,有,null,2022-04-09,商品房,2013-02-05,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210413QMwUL
130,兴华尚都国际,江汉,186,20935,3室1厅1厨1卫,高楼层 (共32层),88.85,平层,暂无数据,板塔结合,南,钢混结构,简装,三梯四户,有,null,2023-02-01,商品房,2021-04-06,普通住宅,满两年,非共有,无抵押,已上传房本照片,202302013U0Cg
131,瑞云居,江岸,210,17963,3室2厅1厨2卫,低楼层 (共32层),116.91,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯六户,有,null,2022-06-30,商品房,2018-06-15,普通住宅,满两年,共有,无抵押,已上传房本照片,202005043PQhh
132,泛海国际居住区樱海园,江汉,375,30441,3室2厅1厨2卫,低楼层 (共32层),123.19,平层,暂无数据,塔楼,南,钢混结构,精装,三梯六户,有,null,2022-10-13,商品房,2020-10-20,普通住宅,满两年,非共有,有抵押 245万元 邮政银行 客户偿还,已上传房本照片,20221013uArBF
133,汉口花园幽兰居,江岸,155,17228,3室1厅1厨2卫,高楼层 (共11层),89.97,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,null,2023-03-06,商品房,2019-07-28,普通住宅,满两年,共有,有抵押 50万元 交通银行 业主自还,已上传房本照片,20210420rEKSs
134,世纪江尚,江汉,850,42338,4室2厅1厨3卫,高楼层 (共57层),200.77,平层,168.89,塔楼,东,钢混结构,毛坯,三梯四户,有,null,2021-09-20,商品房,2018-05-18,普通住宅,满两年,共有,无抵押,已上传房本照片,202109207ghTv
135,兴华尚都国际,江汉,288,22890,3室2厅1厨2卫,低楼层 (共33层),125.82,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,null,2023-02-16,商品房,2019-05-06,普通住宅,满两年,非共有,有抵押 170万元 招商银行 金融公司垫资,已上传房本照片,20221114qsM6Q
136,锦绣人家,江汉,223,16389,3室2厅1厨2卫,低楼层 (共12层),136.07,平层,暂无数据,板塔结合,南 北,钢混结构,简装,一梯两户,有,null,2021-05-10,商品房,2005-05-10,普通住宅,满五年,非共有,无抵押,已上传房本照片,20210507OjrAq
137,华享雕墅,江岸,140,15622,2室2厅1厨1卫,高楼层 (共26层),89.62,复式,暂无数据,板楼,东南,钢混结构,毛坯,三梯十二户,有,null,2023-04-28,商品房,2018-02-05,普通住宅,满五年,非共有,有抵押,已上传房本照片,20210926gDqBl
138,万科汉口传奇唐樾,江汉,320,26447,3室2厅1厨2卫,低楼层 (共42层),121,平层,暂无数据,板楼,南 北,钢混结构,精装,四梯四户,有,null,2023-04-21,商品房,2018-04-21,普通住宅,满五年,非共有,无抵押,已上传房本照片,20220117EViBe
139,万锦江城,江岸,220,23249,3室2厅1厨1卫,低楼层 (共32层),94.63,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,null,2023-04-06,商品房,2019-04-11,普通住宅,满两年,共有,有抵押 公积金 业主自还,已上传房本照片,202304098ibx8
140,新地盛世东方,江岸,436,24192,4室2厅1厨2卫,高楼层 (共20层),180.23,复式,暂无数据,板塔结合,西南,钢混结构,精装,两梯四户,有,null,2021-09-03,商品房,2018-11-20,普通住宅,满两年,非共有,无抵押,已上传房本照片,20210908oPe3q
141,聚才南苑,江岸,76,11811,2室1厅1厨1卫,中楼层 (共8层),64.35,平层,暂无数据,塔楼,东,混合结构,简装,一梯三户,无,null,2023-02-15,商品房,2006-09-05,普通住宅,满五年,共有,无抵押,已上传房本照片,202302163D8wQ
142,台北二村,江岸,102,16018,2室1厅1厨1卫,中楼层 (共6层),63.68,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,无,null,2021-07-26,商品房,2021-06-17,普通住宅,未满两年,共有,无抵押,已上传房本照片,20210727FfeCO
143,金地京汉1903,江岸,250,25212,2室1厅1厨1卫,中楼层 (共47层),99.16,平层,暂无数据,塔楼,西南,钢混结构,精装,四梯七户,有,null,2023-02-27,商品房,2020-06-27,普通住宅,满两年,非共有,无抵押,已上传房本照片,20230228bE6RI
144,汉口城市广场SOHO,江岸,63,14047,2室1厅1厨1卫,中楼层 (共19层),44.85,暂无数据,暂无数据,塔楼,东,钢混结构,精装,四梯二十二户,有,null,2022-12-13,商品房,2023-04-24,商住两用,未满两年,共有,无抵押,已上传房本照片,202304242F4vG
145,新地盛世东方,江岸,235,19122,3室2厅1厨2卫,高楼层 (共18层),122.9,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-03-09,商品房,2016-05-04,普通住宅,满五年,共有,无抵押,已上传房本照片,20211025VUBHB
146,滨江苑一期,江岸,400,33827,3室2厅1厨2卫,中楼层 (共8层),118.25,错层,暂无数据,塔楼,东南,钢混结构,精装,一梯四户,无,null,2022-06-19,商品房,2022-08-20,普通住宅,未满两年,非共有,无抵押,已上传房本照片,20220905pQFTT
147,泛海国际香海园,江汉,998,32586,4室2厅2厨5卫,中楼层 (共32层),306.27,平层,255.84,板楼,南,钢混结构,毛坯,两梯两户,有,null,2019-12-26,商品房,2017-04-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,20191228PCq52
148,福星城南区,江汉,142,16194,2室1厅1厨1卫,低楼层 (共45层),87.69,平层,暂无数据,板塔结合,南,钢混结构,其他,四梯九户,有,null,2023-02-15,商品房,2016-11-29,普通住宅,满五年,非共有,有抵押 19万元 农业银行,已上传房本照片,20230404HgQhj
149,远洋心里,江汉,204,20650,3室2厅1厨1卫,高楼层 (共39层),98.79,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯五户,有,null,2022-08-27,商品房,2019-08-26,普通住宅,满两年,非共有,有抵押 70万元 业主自还,已上传房本照片,20220216HqMKp
150,滨江苑三期,江岸,700,44632,5室1厅1厨2卫,中楼层 (共22层),156.84,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,null,2023-04-21,商品房,2014-08-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,20200909YOXT1
151,银泰御华园,江岸,119,24124,2室1厅1厨1卫,高楼层 (共32层),49.33,平层,暂无数据,板楼,东南,钢混结构,简装,两梯六户,有,null,2022-10-28,商品房,2017-02-10,普通住宅,满五年,非共有,有抵押 20万元 25,已上传房本照片,20221029teB65
152,福星华府誉境,江汉,229,18670,3室1厅1厨2卫,高楼层 (共44层),122.66,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯四户,有,null,2022-07-28,商品房,2021-03-20,普通住宅,满两年,非共有,有抵押 120万元,已上传房本照片,20220317usCHo
153,银泰御华园,江岸,362,24009,4室2厅1厨2卫,中楼层 (共32层),150.78,平层,126.8,板楼,东 南,钢混结构,毛坯,两梯四户,有,null,2023-01-13,商品房,2014-08-26,普通住宅,满五年,非共有,无抵押,已上传房本照片,20230114eIsx5
154,思联花园城,江汉,179,13588,3室2厅1厨2卫,中楼层 (共16层),131.74,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯两户,有,null,2021-10-26,商品房,2007-09-18,普通住宅,满五年,共有,无抵押,已上传房本照片,20210402UpEnT
155,楚天星座公寓,江汉,85,17690,1室1厅1厨1卫,中楼层 (共30层),48.05,平层,37.18,塔楼,南,钢混结构,简装,三梯九户,有,null,2021-02-25,商品房,2009-02-17,普通住宅,满五年,非共有,有抵押,已上传房本照片,202105167qutE
156,晋合金桥世家,江岸,218,22737,2室2厅1厨2卫,中楼层 (共33层),95.88,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,null,2023-04-15,商品房,2018-01-06,普通住宅,满五年,共有,无抵押,已上传房本照片,20210308cTRuu
157,万科汉口传奇悦庭,江汉,185,21361,3室2厅1厨1卫,高楼层 (共47层),86.61,平层,暂无数据,板塔结合,南,钢混结构,精装,四梯八户,有,null,2022-09-13,商品房,2019-03-13,普通住宅,满两年,非共有,有抵押 92万元 建设银行 业主自还,已上传房本照片,20220323qnaYa
158,光明上海公馆,江岸,152,18414,2室2厅1厨1卫,高楼层 (共34层),82.55,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-02-13,商品房,2022-06-13,普通住宅,未满两年,非共有,有抵押 50万元 建行 客户偿还,已上传房本照片,20230216ZmQMs
159,越秀国际金融汇,江汉,348,33650,3室1厅1厨1卫,低楼层 (共32层),103.42,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,null,2023-02-07,商品房,2018-04-09,普通住宅,满五年,共有,有抵押 40万元,已上传房本照片,20220721oK2eR
160,长盛公寓,江岸,50,14250,1室1厅1厨1卫,中楼层 (共26层),35.09,平层,暂无数据,板楼,西南,钢混结构,简装,三梯十九户,有,null,2023-04-23,商品房,2018-11-08,普通住宅,满两年,非共有,无抵押,已上传房本照片,20220602bvXjt
161,幸福湾星澜,江岸,146,15362,3室2厅1厨1卫,低楼层 (共32层),95.04,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,null,2023-04-07,商品房,2019-01-08,普通住宅,满两年,非共有,无抵押,已上传房本照片,20210418L5POn
162,长江委协昌里小区,江岸,149,15874,3室1厅1厨1卫,高楼层 (共20层),93.87,平层,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,null,2023-04-20,经济适用房,2019-04-20,普通住宅,满两年,非共有,无抵押,已上传房本照片,20211013BWlJZ
163,万科锦园,江汉,143,16424,3室1厅1厨1卫,中楼层 (共33层),87.07,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,null,2023-02-12,商品房,2019-10-27,普通住宅,满两年,非共有,有抵押 120万元 建设银行 客户偿还,已上传房本照片,20201223jqI9D
