id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
90,盛景公馆 ,江岸,165,15932元/平米,3室2厅1厨1卫,中楼层 (共40层),103.57㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,null,2023-04-09,商品房,2020-12-09,普通住宅,满两年,共有,"
                                有抵押 90万元
                              ",已上传房本照片,20220223vUjOV
91,常青二垸,江汉,94,12562元/平米,2室1厅1厨1卫,中楼层 (共6层),74.83㎡,平层,64.67㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-04-10,商品房,2010-11-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230410Mv9l1
92,东航小区,江汉,140,13584元/平米,3室2厅1厨2卫,高楼层 (共7层),103.07㎡,平层,89㎡,板楼,南 北,混合结构,精装,一梯一户,暂无数据,null,2021-10-22,商品房,2005-08-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211022x98OP
93,同鑫花园景福苑,江岸,190,17454元/平米,3室3厅1厨2卫,高楼层 (共6层),108.86㎡,复式,96.57㎡,板塔结合,南 北,钢混结构,精装,一梯两户,无,null,2023-04-15,商品房,2015-04-08,普通住宅,满五年,共有,"
                                有抵押 80万元 平安银行 业主自还
                              ",已上传房本照片,20230425hTJO6
94,万景国际,江汉,190,21956元/平米,2室2厅1厨1卫,低楼层 (共32层),86.54㎡,平层,64.67㎡,板塔结合,东南,钢混结构,其他,两梯五户,有,null,2023-03-21,商品房,2014-03-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230322yg2M8
95,汉口花园幽兰居,江岸,136,14851元/平米,2室2厅1厨1卫,中楼层 (共18层),91.58㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,null,2022-10-07,商品房,2017-06-12,普通住宅,满五年,共有,"
                                有抵押 90万元 建设银行 客户偿还
                              ",已上传房本照片, 20200507jLGX3 
96,姑嫂树社区,江汉,89,11609元/平米,2室1厅1厨1卫,中楼层 (共7层),76.67㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,null,2023-04-19,商品房,2004-08-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230417NOYfL
97,中山广场,江汉,47,9258元/平米,1室1厅0厨1卫,高楼层 (共28层),50.77㎡,平层,38.05㎡,塔楼,南 北,钢混结构,精装,三梯三十二户,有,商水,民电,2023-04-02,商品房,2009-01-12,商住两用,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201117WkQ10
98,菱角湖万达广场B区,江汉,233,18363元/平米,3室2厅1厨1卫,高楼层 (共33层),126.89㎡,平层,101.82㎡,板楼,南,钢混结构,毛坯,两梯四户,有,null,2022-08-20,商品房,2013-07-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,2022082068crt
99,美联时光里,江汉,148,23086元/平米,2室2厅1厨1卫,高楼层 (共33层),64.11㎡,平层,暂无数据,板塔结合,西南 西,钢混结构,精装,两梯六户,有,null,2023-04-08,商品房,2018-04-08,普通住宅,满五年,共有,"
                                有抵押 37万元 公积金
                              ",已上传房本照片,20230408QelBc
100,金色雅园金沙苑,江汉,425,17959元/平米,5室2厅1厨3卫,高楼层 (共6层),236.66㎡,复式,215.49㎡,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-03-14,商品房,2010-12-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230315ANCuj
101,江汉人家,江汉,135,17128元/平米,3室1厅1厨1卫,中楼层 (共33层),78.82㎡,平层,暂无数据,板楼,东,钢混结构,精装,三梯六户,有,null,2023-03-31,商品房,2020-01-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221117y7D37
102,佰昌公馆B区,江岸,135,14823元/平米,3室2厅1厨1卫,中楼层 (共43层),91.08㎡,平层,70.74㎡,板塔结合,南,钢混结构,毛坯,两梯四户,有,null,2023-04-24,商品房,2023-04-21,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230424mTrr9
103,福星惠誉榜YOUNG,江岸,150,19730元/平米,2室2厅1厨1卫,高楼层 (共32层),76.03㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯六户,有,null,2023-03-21,商品房,2019-05-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200521qukLl
104,兴华尚都国际,江汉,182,20468元/平米,3室2厅1厨1卫,低楼层 (共32层),88.92㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯四户,有,null,2022-02-28,商品房,2019-01-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210830dZUfI
105,顶琇国际城,江汉,159,16245元/平米,3室2厅1厨1卫,低楼层 (共47层),97.88㎡,平层,75.52㎡,板楼,南 北,钢混结构,简装,两梯四户,有,null,2022-12-19,商品房,2018-09-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220618jiraN
106,佰昌公馆B区,江岸,148,16236元/平米,3室2厅1厨1卫,低楼层 (共28层),91.16㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2023-02-12,商品房,2020-12-11,普通住宅,满两年,共有,"
                                有抵押 50万元
                              ",已上传房本照片,20230212nvRgJ
107,汉口城市广场,江岸,525.8,27028元/平米,5室2厅1厨3卫,高楼层 (共32层),194.54㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯两户,有,null,2022-07-11,商品房,2020-06-16,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220711eWiie
108,万科汉口传奇悦庭,江汉,205,22690元/平米,3室2厅1厨1卫,中楼层 (共34层),90.35㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,null,2022-09-07,商品房,2020-01-11,普通住宅,满两年,共有,"
                                有抵押 80万元 招商银行 客户偿还
                              ",已上传房本照片,20220907iFJuh
109,吉祥谷,江岸,260,11991元/平米,4室2厅1厨2卫,中楼层 (共7层),216.83㎡,错层,暂无数据,塔楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-15,商品房,2011-02-24,普通住宅,满五年,共有,"
                                暂无数据
                              ",已上传房本照片,20200110hwHTt
110,福星城南区,江汉,175,15724元/平米,3室2厅1厨1卫,高楼层 (共51层),111.3㎡,平层,111.3㎡,板塔结合,南,钢混结构,精装,四梯六户,有,null,2023-02-22,商品房,2017-04-14,普通住宅,满五年,共有,"
                                有抵押 135万元 .. 客户偿还
                              ",已上传房本照片,20230222oRroJ
111,华发中城荟,江汉,558,38875元/平米,3室2厅1厨2卫,低楼层 (共44层),143.54㎡,平层,暂无数据,板楼,东 西,钢混结构,精装,两梯三户,有,null,2023-04-06,商品房,2020-09-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230309h3PD8
112,武汉天街,江汉,170,24083元/平米,2室2厅1厨1卫,高楼层 (共23层),70.59㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯五户,有,null,2023-02-01,商品房,2018-07-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202302145kduA
113,二航宿舍(香港路),江岸,139.9,13550元/平米,3室2厅1厨1卫,低楼层 (共20层),103.25㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯八户,有,null,2022-03-02,商品房,2016-03-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221008P364t	
114,姑嫂树社区,江汉,89.8,11661元/平米,2室1厅1厨1卫,高楼层 (共7层),77.01㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,暂无数据,null,2023-04-04,商品房,2004-02-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210303WKgI1
115,育才三村,江岸,98,11788元/平米,3室2厅1厨1卫,高楼层 (共7层),83.14㎡,平层,暂无数据,板楼,东南 南,混合结构,简装,一梯两户,无,null,2023-04-04,商品房,2017-04-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230407novww
116,两湖总都,江汉,511,20100元/平米,5室2厅1厨3卫,低楼层 (共31层),254.24㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯四户,有,null,2022-02-17,商品房,2012-10-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202202195TluW
117,远洋心汉口御峰,江汉,172,18577元/平米,3室2厅1厨1卫,高楼层 (共47层),92.59㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,null,2021-06-15,商品房,2021-01-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210324BbSX0
118,宝利金二期中央荣御,江汉,420,22446元/平米,4室2厅2厨2卫,高楼层 (共33层),187.12㎡,平层,149.87㎡,塔楼,东南,钢混结构,精装,四梯八户,有,null,2021-11-30,商品房,2016-01-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211202O2qvn
119,滨江苑一期,江岸,488,35941元/平米,3室2厅1厨2卫,中楼层 (共8层),135.78㎡,平层,124.32㎡,塔楼,东南,钢混结构,精装,一梯四户,无,null,2023-04-02,房改房,2009-12-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230408Jdm6D
120,东立国际,江岸,299,23686元/平米,3室2厅1厨2卫,中楼层 (共19层),126.24㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,null,2023-04-16,商品房,2017-03-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230417P2SFg
121,海赋江城,江岸,230,24740元/平米,3室1厅1厨1卫,中楼层 (共28层),92.97㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,null,2023-03-30,商品房,2019-03-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230331xyVtD
122,万科金域时代,江汉,259,28369元/平米,3室1厅1厨1卫,中楼层 (共33层),91.3㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2021-04-07,商品房,2021-02-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,	20210419x3P06
123,融创融公馆二期,江汉,240,21049元/平米,3室1厅1厨2卫,中楼层 (共44层),114.02㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-18,商品房,2020-08-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20201009fEgwW
124,宝利金国际广场,江汉,71.5,15298元/平米,1室1厅1厨1卫,中楼层 (共34层),46.74㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,四梯二十六户,有,null,2023-03-10,商品房,2007-11-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230310247A3
125,馨苑小区,江汉,160,14277元/平米,3室1厅1厨1卫,中楼层 (共8层),112.07㎡,平层,暂无数据,塔楼,南,混合结构,其他,一梯两户,无,null,2023-04-05,私产,2019-04-05,普通住宅,满两年,非共有,"
                                有抵押 70万元 工商 客户偿还
                              ",已上传房本照片,20230405QE5Jj
126,天下城市星座,江汉,185,15077元/平米,3室2厅1厨2卫,高楼层 (共27层),122.71㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯十八户,有,null,2021-01-31,商品房,2006-02-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210204W3UBl
127,武汉天地四期B13,江岸,780,55233元/平米,3室2厅1厨2卫,低楼层 (共31层),141.22㎡,平层,105.47㎡,板楼,南,钢混结构,精装,两梯三户,有,null,2021-03-21,商品房,2016-02-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210323mKD7v
