id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
90,梦湖华苑,江岸,82,13854元/平米,2室1厅1厨1卫,低楼层 (共26层),59.19㎡,平层,暂无数据,塔楼,东 南,钢混结构,精装,三梯八户,有,null,2023-04-02,经济适用房,2021-03-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230408vXx9E
91,东城明珠,新洲,60,4688元/平米,3室2厅1厨2卫,低楼层 (共10层),128.01㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯三户,有,null,2023-04-18,商品房,2018-06-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211215ktt8T	
92,联投金色港湾,沌口开发区,150,13646元/平米,3室2厅1厨2卫,高楼层 (共28层),109.93㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,null,2023-02-10,商品房,2021-02-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210823PYjD1
93,中山花园,硚口,230,16958元/平米,3室2厅1厨2卫,中楼层 (共8层),135.63㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,null,2023-03-07,商品房,2019-03-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200514NpMfk
94,华南国际广场,江汉,81,17075元/平米,2室1厅1厨1卫,高楼层 (共30层),47.44㎡,平层,暂无数据,板塔结合,北,钢混结构,其他,两梯二十户,有,民水,民电,2023-04-12,商品房,2021-04-01,商住两用,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202107255EGYv
95,美联奥林匹克花园五期,东西湖,148,15123元/平米,3室2厅1厨1卫,高楼层 (共33层),97.87㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-16,商品房,2020-06-02,普通住宅,满两年,非共有,"
                                有抵押 52万元 交通
                              ",已上传房本照片,20230417n8ZpK
96,联合社区,江岸,82,12043元/平米,2室1厅1厨1卫,中楼层 (共7层),68.09㎡,平层,60.66㎡,板楼,南,混合结构,简装,一梯五户,无,null,2023-03-15,商品房,2010-08-23,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202107272HQUK
97,星海蓝天,江岸,171,19933元/平米,4室2厅1厨2卫,高楼层 (共6层),85.79㎡,复式,85.79㎡,板楼,东南,钢混结构,简装,一梯两户,无,null,2023-04-11,商品房,2005-06-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200105aJ8DI
98,金涛鸿公馆,江汉,155,15323元/平米,6室0厅0厨6卫,低楼层 (共31层),101.16㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,四梯八户,有,null,2023-02-24,商品房,2020-09-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211028q9Kur
99,中海长江十里,江岸,575,48920元/平米,3室2厅1厨2卫,高楼层 (共29层),117.54㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯五户,有,null,2022-11-16,商品房,2022-11-11,普通住宅,未满两年,非共有,"
                                有抵押 50万元 银行 业主自还
                              ",已上传房本照片,20221117ullkE
100,海伦小镇,沌口开发区,73,7564元/平米,3室2厅1厨2卫,中楼层 (共28层),96.52㎡,暂无数据,暂无数据,板楼,东南,钢混结构,精装,两梯六户,有,null,2023-04-23,商品房,2020-08-10,普通住宅,满两年,非共有,"
                                有抵押 35万元 建设银行 业主自还
                              ",已上传房本照片,20230423PLeSg
101,首义小区,武昌,140,12911元/平米,2室2厅1厨1卫,高楼层 (共8层),108.44㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯五户,有,null,2022-09-26,商品房,2017-09-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211208TWa3Z
102,清能清江锦城一期,洪山,128,16938元/平米,2室2厅1厨1卫,中楼层 (共34层),75.57㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯五户,有,null,2023-02-18,商品房,2018-08-14,普通住宅,满两年,非共有,"
                                有抵押 29万元 民生银行 客户偿还
                              ",已上传房本照片,20230224yxaac
103,东方华府,江岸,205,16419元/平米,3室2厅1厨2卫,中楼层 (共6层),124.86㎡,平层,暂无数据,板楼,北 南,钢混结构,精装,一梯两户,无,null,2021-11-05,商品房,2016-09-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211106RIVle
104,长江明珠,江岸,95,12936元/平米,2室2厅1厨1卫,低楼层 (共27层),73.44㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,null,2023-04-06,商品房,2021-02-03,普通住宅,满两年,非共有,"
                                有抵押 28万元 客户偿还
                              ",已上传房本照片,20230406WlPxx
105,解放社区,硚口,99,11957元/平米,3室1厅1厨1卫,高楼层 (共8层),82.8㎡,平层,暂无数据,板楼,西南,钢混结构,简装,一梯五户,无,null,2020-10-02,商品房,2020-01-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200117eguWd
106,凯旋佳园,江汉,150,12048元/平米,3室2厅1厨2卫,高楼层 (共6层),124.51㎡,平层,111.35㎡,板楼,南 北,钢混结构,精装,一梯两户,无,null,2021-09-05,商品房,2016-05-12,普通住宅,满五年,共有,"
                                有抵押 30万元 公积金 业主自还
                              ",已上传房本照片,20210911fsI7X
107,融侨城,武昌,388,27583元/平米,3室2厅1厨2卫,低楼层 (共48层),140.67㎡,平层,104.66㎡,板塔结合,南 北,钢混结构,毛坯,两梯三户,有,null,2021-10-11,商品房,2019-08-20,普通住宅,满两年,非共有,"
                                有抵押 210万元 农业银行 业主自还
                              ",已上传房本照片,202110114fsX7
108,鼎力欣颐居,蔡甸,75,6581元/平米,2室2厅1厨2卫,低楼层 (共12层),113.98㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,一梯三户,有,null,2021-05-09,商品房,2017-03-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210512wXhe4
109,联投时代中心 ,武昌,202,22828元/平米,2室2厅1厨1卫,低楼层 (共32层),88.49㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯七户,有,null,2023-04-14,商品房,2021-02-02,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210228uysxC
110,水岸星城,武昌,398,26921元/平米,3室2厅1厨2卫,中楼层 (共32层),147.84㎡,平层,113.83㎡,板楼,南 北,钢混结构,毛坯,两梯三户,有,null,2021-04-10,商品房,2011-01-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210410rCWMj
111,中建御景星城,硚口,275,21673元/平米,3室2厅1厨2卫,低楼层 (共33层),126.89㎡,平层,98.28㎡,暂无数据,南 北,钢混结构,毛坯,两梯四户,有,null,2021-07-02,商品房,2019-08-20,普通住宅,满两年,共有,"
                                有抵押 100万元 农行 业主自还
                              ",已上传房本照片,202107018gJIH
112,青青美庐西区,江岸,280,15285元/平米,4室2厅1厨3卫,高楼层 (共7层),183.19㎡,复式,暂无数据,板塔结合,南 北,钢混结构,简装,一梯两户,有,null,2023-02-06,商品房,2019-05-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220218H0S2L
113,东星公寓,汉阳,88,12782元/平米,2室1厅1厨1卫,中楼层 (共7层),68.85㎡,平层,暂无数据,塔楼,东南,混合结构,其他,一梯两户,无,null,2023-03-29,商品房,2013-03-29,普通住宅,满五年,共有,"
                                有抵押 70万元 客户偿还
                              ",已上传房本照片,20230324xZHIE
114,万科汉口传奇唐樾,江汉,305,25436元/平米,3室2厅1厨2卫,高楼层 (共48层),119.91㎡,平层,暂无数据,板楼,南,钢混结构,其他,四梯四户,有,null,2023-02-19,商品房,2021-02-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230219BTUMH
115,烽云慧城,东湖高新,152,17012元/平米,2室1厅1厨1卫,中楼层 (共26层),89.35㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-01-29,商品房,2020-10-13,普通住宅,满两年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,20211103SZ4eM
116,统建同安家园,江岸,178,13349元/平米,3室1厅1厨2卫,低楼层 (共18层),133.35㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯三户,有,null,2022-08-08,商品房,2007-02-16,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,20200605dMHLr
117,武重经济实用小区,武昌,159,20696元/平米,2室1厅1厨1卫,低楼层 (共6层),76.83㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,null,2023-04-05,商品房,2006-06-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230405U2D1N
118,福星惠誉东湖城三期,洪山,239,22128元/平米,3室2厅1厨2卫,中楼层 (共32层),108.01㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,三梯四户,有,null,2023-02-22,商品房,2020-11-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202302225S4p5
119,枫桦苇岸,沌口开发区,176,9393元/平米,5室2厅1厨2卫,高楼层 (共18层),187.39㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,无,null,2021-12-07,商品房,2019-11-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211207nR4GC
120,万科魅力之城北区,东湖高新,116,18832元/平米,2室1厅1厨1卫,高楼层 (共18层),61.6㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-02-14,商品房,2020-02-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230215EdEqk
121,新世界恒大华府,东湖高新,221,23749元/平米,4室1厅1厨1卫,低楼层 (共7层),93.06㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2022-04-26,商品房,2017-08-02,普通住宅,满五年,非共有,"
                                有抵押 120万元 100+ 客户偿还
                              ",已上传房本照片,20220427bhHIf
122,广电兰亭熙园,汉阳,83,16430元/平米,3室2厅1厨2卫,中楼层 (共19层),50.52㎡,复式,暂无数据,塔楼,西,钢混结构,精装,三梯十六户,有,民水,民电,2.53元/m3,2022-06-30,商品房,2020-04-20,商住两用,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220819mwCQA
123,泰跃金河,东西湖,79,8306元/平米,3室2厅1厨2卫,低楼层 (共17层),95.12㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2022-07-24,商品房,2012-08-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210908lGnLm
124,金利明珠花园,江汉,240,18013元/平米,3室1厅1厨2卫,中楼层 (共18层),133.24㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯六户,有,null,2023-04-15,商品房,2007-07-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210817uhbgb
125,顶琇国际公馆,江汉,195,17815元/平米,3室1厅1厨2卫,中楼层 (共42层),109.46㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,三梯六户,有,null,2023-01-29,商品房,2019-04-22,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202010271MupS
126,海伦小镇,沌口开发区,85,8807元/平米,3室2厅1厨2卫,中楼层 (共28层),96.52㎡,平层,暂无数据,板楼,东南 南,钢混结构,其他,两梯六户,有,null,2023-04-14,商品房,2020-05-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230414EL04u
127,桂花公寓,武昌,330,16086元/平米,4室2厅1厨3卫,高楼层 (共8层),205.16㎡,复式,184.03㎡,板楼,南 北,钢混结构,毛坯,一梯四户,无,null,2021-11-26,商品房,2011-12-01,普通住宅,满五年,非共有,"
                                有抵押 180万元 业主自还
                              ",已上传房本照片,20211126gOuSd
